!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,,Treatment Name,4-character Climate ID code,Climate replication number for multiple realizations of weather data (ask Alex),Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
!,text,text,text,text,text,number,text,code,number,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,RUN#,TRT_NAME,CLIM_ID,CLIM_REP,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCP_S,ESCP_S
*,,"MACH0001_1__11","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",11,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1991-02-24,1991-03-26,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3280","7150","1991-05-13","1991-07-08","1991-07-08","1.3","161.7","264.5","85","0","",""
*,,"MACH0001_1__12","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",12,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1992-03-08,1992-04-07,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3140","6803","1992-05-29","1992-08-02","1992-08-02","1.4","216.3","234.0","86","4","",""
*,,"MACH0001_1__13","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",13,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1993-02-10,1993-03-12,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2258","5678","1993-04-29","1993-06-21","1993-06-21","1.4","90.9","229.2","69","0","",""
*,,"MACH0001_1__14","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",14,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1994-02-03,1994-03-05,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4074","8923","1994-04-21","1994-06-15","1994-06-15","1.5","169.1","315.0","112","0","",""
*,,"MACH0001_1__15","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",15,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1995-01-31,1995-03-02,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3561","7466","1995-04-19","1995-06-12","1995-06-12","1.2","231.7","309.7","91","0","",""
*,,"MACH0001_1__16","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",16,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1996-02-27,1996-03-28,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3585","7324","1996-05-16","1996-07-18","1996-07-18","1.2","173.1","272.8","87","0","",""
*,,"MACH0001_1__17","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",17,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1997-02-28,1997-03-30,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3042","6617","1997-05-20","1997-07-21","1997-07-21","1.2","279.0","253.0","80","6","",""
*,,"MACH0001_1__18","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",18,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1998-02-06,1998-03-08,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4256","8555","1998-04-25","1998-06-19","1998-06-19","1.2","431.4","378.8","107","11","",""
*,,"MACH0001_1__19","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",19,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1999-02-08,1999-03-10,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3553","8120","1999-04-28","1999-06-23","1999-06-23","1.4","216.6","309.7","97","0","",""
*,,"MACH0001_1__20","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",20,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",2000-02-26,2000-03-27,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2422","5495","2000-05-14","2000-07-12","2000-07-12","1.3","114.5","234.7","69","0","",""
*,,"MACH0001_1__21","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",21,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",2001-02-04,2001-03-06,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3598","7759","2001-04-23","2001-06-17","2001-06-17","1.3","205.1","261.8","94","2","",""
*,,"MACH0001_1__22","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",22,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",2002-02-01,2002-03-03,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4115","8774","2002-04-18","2002-06-11","2002-06-11","1.3","308.5","345.0","106","1","",""
*,,"MACH0001_1__23","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",23,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",2003-02-22,2003-03-24,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4198","8109","2003-05-12","2003-07-12","2003-07-12","1.2","358.1","293.8","106","12","",""
*,,"MACH0001_1__24","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",24,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",2004-02-10,2004-03-11,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3850","7947","2004-04-27","2004-06-24","2004-06-24","1.2","240.0","293.7","105","2","",""
*,,"MACH0001_1__25","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",25,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",2005-02-17,2005-03-19,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4531","9086","2005-05-07","2005-07-04","2005-07-04","1.4","327.9","333.4","118","4","",""
*,,"MACH0001_1__26","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",26,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",2006-02-01,2006-03-03,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4366","8847","2006-04-21","2006-06-14","2006-06-14","1.4","332.7","348.1","113","8","",""
*,,"MACH0001_1__27","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",27,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",2007-03-19,2007-04-18,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2798","5997","2007-06-09","2007-08-13","2007-08-13","1.2","181.5","229.7","73","1","",""
*,,"MACH0001_1__28","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",28,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",2008-02-27,2008-03-28,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2376","5730","2008-05-16","2008-07-11","2008-07-11","1.2","149.4","235.7","69","0","",""
*,,"MACH0001_1__29","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",29,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",2009-03-21,2009-04-20,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","2378","5792","2009-06-09","2009-08-06","2009-08-06","1.3","143.3","230.1","69","0","",""
*,,"MACH0001_1__30","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",30,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",2010-02-04,2010-03-06,1601,,1999-09-12,2,90,"Furrow, mm",2,3,0,0,7141,,"","a6abab496c14ce83d181c660e7de76caadf9bf35002fea8a6fd090e0f98985cf","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4368","8666","2010-04-22","2010-06-15","2010-06-15","1.2","410.0","384.8","109","5","",""
*,,"MACH0002_1__1","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",1,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1981-02-16,1981-03-18,148,,2000-03-15,2,90,"Furrow, mm",2,1,0,0,751,,"","071b874694e889f48a93e3630aecca564ac86a42cb471daf2de2b1a1d495d055","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4386","8433","1981-05-08","1981-07-05","1981-07-05","1.2","401.2","386.6","85","3","",""
*,,"MACH0002_1__2","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",2,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1982-02-27,1982-03-29,148,,2000-03-15,2,90,"Furrow, mm",2,1,0,0,751,,"","071b874694e889f48a93e3630aecca564ac86a42cb471daf2de2b1a1d495d055","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4519","8099","1982-05-16","1982-07-18","1982-07-18","1.1","234.2","346.4","83","0","",""
*,,"MACH0002_1__3","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",3,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1983-03-24,1983-04-23,148,,2000-03-15,2,90,"Furrow, mm",2,1,0,0,751,,"","071b874694e889f48a93e3630aecca564ac86a42cb471daf2de2b1a1d495d055","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","3050","7378","1983-06-12","1983-08-12","1983-08-12","1.4","124.4","249.5","73","0","",""
*,,"MACH0002_1__4","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",4,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1984-03-26,1984-04-25,148,,2000-03-15,2,90,"Furrow, mm",2,1,0,0,751,,"","071b874694e889f48a93e3630aecca564ac86a42cb471daf2de2b1a1d495d055","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","1633","4472","1984-06-11","1984-08-12","1984-08-12","1.3","47.9","180.8","58","0","",""
*,,"MACH0002_1__5","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",5,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1985-02-25,1985-03-27,148,,2000-03-15,2,90,"Furrow, mm",2,1,0,0,751,,"","071b874694e889f48a93e3630aecca564ac86a42cb471daf2de2b1a1d495d055","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","4201","7451","1985-05-15","1985-07-13","1985-07-13","1.1","384.4","323.3","73","7","",""
*,,"MACH0002_1__6","MACHAKOS-1-----FIELD","MACHAKOS-1----0XFX-BASELINE","",6,"","0XFX",1,"MACHAKOS","1",,,AgMIP,0,MK10,TOA0235063,-1.9527,37.3876,"Maize",990003,"SHORT SEASON",1986-02-07,1986-03-09,148,,2000-03-15,2,90,"Furrow, mm",2,1,0,0,751,,"","071b874694e889f48a93e3630aecca564ac86a42cb471daf2de2b1a1d495d055","6e9195ee95d86a219723b7ed4c6d70e4ffaa78a7e02c3639f54303f13645dbcd","2900dcf952650c3871d7d3412a4883c60bc3b0d66e49b7a7bb9e38916c483f93","76a63d795bf0e3097e4d4ecc80925d69f4986610ddefde43cb462aea30fc0f63","534f0497d34cb0880857c5bbd79ed0b62d3e1ba0feca481449398ffb72c0a9b4","",DSSAT,"DSSAT MZCER045 Ver. 4.5.1.023 -Stub","5127","9173","1986-04-26","1986-06-26","1986-06-26","1.3","289.1","360.8","92","1","",""
