ApsimVersion = 7.5
Title = GHWA0401_9-N120 P90
           Date        biomass          yield            esw            lai
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)           (mm)      (m^2/m^2)
     24/07/2004          181.3            0.0         42.501          0.298
     25/07/2004          219.5            0.0         40.232          0.380
     26/07/2004          263.5            0.0         38.686          0.474
     27/07/2004          307.1            0.0         45.271          0.559
     28/07/2004          361.9            0.0         43.503          0.658
     29/07/2004          436.6            0.0         39.808          0.784
     30/07/2004          504.6            0.0         38.854          0.889
     31/07/2004          587.5            0.0         40.340          1.009
     01/08/2004          694.0            0.0         36.478          1.083
     02/08/2004          806.9            0.0         46.460          1.224
     03/08/2004          960.2            0.0         44.957          1.374
     04/08/2004         1049.5            0.0         67.838          1.467
     05/08/2004         1191.0            0.0         66.392          1.603
     06/08/2004         1310.2            0.0         59.889          1.708
     07/08/2004         1482.9            0.0         52.137          1.825
     08/08/2004         1590.4            0.0         72.529          1.909
     09/08/2004         1673.9            0.0         60.779          1.907
     10/08/2004         1776.2            0.0         54.700          1.980
     11/08/2004         1871.5            0.0         56.965          2.043
     12/08/2004         2039.9            0.0         49.473          2.142
     13/08/2004         2274.5            0.0         76.345          2.217
     14/08/2004         2396.7            0.0         65.244          2.268
     15/08/2004         2636.2            0.0         74.442          2.261
     16/08/2004         2839.5            0.0         61.811          2.253
     17/08/2004         2979.1            0.0         55.172          2.246
     18/08/2004         3149.1            0.0         47.323          2.238
     19/08/2004         3276.2            0.0         45.666          2.186
     20/08/2004         3412.4            0.0         41.901          2.186
     21/08/2004         3520.6            0.0         38.646          2.186
     22/08/2004         3637.8            0.0         83.268          2.186
     23/08/2004         3751.0            0.0         72.804          2.179
     24/08/2004         3939.9            0.0         60.840          2.167
     25/08/2004         4132.4            0.0         63.096          2.152
     26/08/2004         4285.9            0.0         58.290          2.142
     27/08/2004         4444.6          116.1         50.146          2.129
     28/08/2004         4545.1          232.2         47.770          2.114
     29/08/2004         4676.7          332.7         46.065          2.090
     30/08/2004         4802.6          427.5         40.295          2.057
     31/08/2004         4914.8          542.9         62.799          2.057
     01/09/2004         5034.2          658.7         56.274          2.051
     02/09/2004         5110.4          774.8         74.042          2.038
     03/09/2004         5281.8          888.6         71.447          2.023
     04/09/2004         5404.5         1003.6         62.060          2.009
     05/09/2004         5550.0         1111.5         53.099          1.991
     06/09/2004         5653.2         1227.6         51.308          1.969
     07/09/2004         5746.3         1342.0         50.098          1.949
     08/09/2004         5873.8         1457.8         44.692          1.927
     09/09/2004         5961.6         1573.4         40.511          1.905
     10/09/2004         6047.4         1688.3         37.380          1.883
     11/09/2004         6119.7         1804.4         53.937          1.861
     12/09/2004         6196.5         1920.2         55.360          1.841
     13/09/2004         6325.3         2034.7         66.516          1.818
     14/09/2004         6459.6         2149.1         65.640          1.799
     15/09/2004         6537.0         2265.3         74.233          1.774
     16/09/2004         6604.7         2379.8         64.462          1.750
     17/09/2004         6705.6         2494.3         55.928          1.724
     18/09/2004         6830.2         2607.3         47.564          1.695
     19/09/2004         6918.6         2721.8         57.888          1.668
     20/09/2004         6984.4         2836.3         57.571          1.646
     21/09/2004         7038.2         2952.0         56.433          1.623
     22/09/2004         7152.4         3066.6         48.592          1.597
     23/09/2004         7261.1         3180.0         47.753          1.568
     24/09/2004         7349.0         3294.8         42.629          1.539
     25/09/2004         7445.9         3410.2         38.511          1.510
     26/09/2004         7488.5         3410.2         45.414          1.482
     27/09/2004         7564.9         3410.2         42.300          1.454
     28/09/2004         7564.9         3410.2         39.710          0.002
     29/09/2004            0.0            0.0         47.229          0.000
     30/09/2004            0.0            0.0         43.373          0.000
     01/10/2004            0.0            0.0         41.480          0.000
     02/10/2004            0.0            0.0         40.571          0.000
     03/10/2004            0.0            0.0         39.938          0.000
     04/10/2004            0.0            0.0         39.524          0.000
     05/10/2004            0.0            0.0         39.260          0.000
     06/10/2004            0.0            0.0         39.086          0.000
     07/10/2004            0.0            0.0         38.960          0.000
     08/10/2004            0.0            0.0         38.858          0.000
     09/10/2004            0.0            0.0         38.768          0.000
     10/10/2004            0.0            0.0         38.685          0.000
     11/10/2004            0.0            0.0         40.447          0.000
     12/10/2004            0.0            0.0         38.951          0.000
     13/10/2004            0.0            0.0         38.869          0.000
     14/10/2004            0.0            0.0         38.787          0.000
     15/10/2004            0.0            0.0         38.707          0.000
     16/10/2004            0.0            0.0         38.627          0.000
     17/10/2004            0.0            0.0         38.547          0.000
     18/10/2004            0.0            0.0         38.468          0.000
     19/10/2004            0.0            0.0         38.389          0.000
     20/10/2004            0.0            0.0         38.311          0.000
